ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW,Year,Month,Day,Duration
AL051951,DOG,1951-09-01,1800,,TS,14.1,-57.3,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,1,9
AL051951,DOG,1951-09-02,0,,HU,14.1,-58.4,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,2,9
AL051951,DOG,1951-09-02,600,,HU,14.1,-59.7,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,2,9
AL051951,DOG,1951-09-02,1200,,HU,14.2,-61.1,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,2,9
AL051951,DOG,1951-09-02,1800,,HU,14.2,-62.7,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,2,9
AL051951,DOG,1951-09-03,0,,HU,14.3,-64.3,70,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,3,9
AL051951,DOG,1951-09-03,600,,HU,14.4,-65.8,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,3,9
AL051951,DOG,1951-09-03,1200,,HU,14.6,-67.4,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,3,9
AL051951,DOG,1951-09-03,1800,,HU,14.8,-69.4,70,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,3,9
AL051951,DOG,1951-09-04,0,,HU,15.0,-71.4,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,4,9
AL051951,DOG,1951-09-04,600,,TS,15.1,-73.0,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,4,9
AL051951,DOG,1951-09-04,1200,,TS,15.1,-74.2,45,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,4,9
AL051951,DOG,1951-09-04,1800,,TS,15.2,-75.3,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,4,9
AL051951,DOG,1951-09-05,0,,TS,15.4,-76.4,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,5,9
AL051951,DOG,1951-09-05,600,,TD,15.5,-77.9,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,5,9
AL051951,DOG,1951-09-05,1200,,TD,15.5,-79.5,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,5,9
AL071951,FOX,1951-09-02,1800,,TD,12.6,-20.3,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,2,9
AL071951,FOX,1951-09-03,0,,TS,12.7,-21.8,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,3,9
AL071951,FOX,1951-09-03,600,,TS,12.8,-23.3,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,3,9
AL071951,FOX,1951-09-03,1200,,TS,13.0,-24.7,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,3,9
AL071951,FOX,1951-09-03,1800,,TS,13.2,-26.0,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,3,9
AL071951,FOX,1951-09-04,0,,TS,13.4,-27.3,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,4,9
AL071951,FOX,1951-09-04,600,,TS,13.6,-29.0,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,4,9
AL071951,FOX,1951-09-04,1200,,TS,14.2,-31.0,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,4,9
AL071951,FOX,1951-09-04,1800,,TS,14.9,-32.8,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,4,9
AL071951,FOX,1951-09-05,0,,HU,15.6,-34.5,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,5,9
AL071951,FOX,1951-09-05,600,,HU,16.3,-36.2,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,5,9
AL071951,FOX,1951-09-05,1200,,HU,16.8,-37.8,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,5,9
AL071951,FOX,1951-09-05,1800,,HU,17.3,-39.3,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,5,9
AL071951,FOX,1951-09-06,0,,HU,17.8,-40.7,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,6,9
AL071951,FOX,1951-09-06,600,,HU,18.3,-42.1,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,6,9
AL071951,FOX,1951-09-06,1200,,HU,18.9,-43.7,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,6,9
AL071951,FOX,1951-09-06,1800,,HU,19.6,-45.6,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,6,9
AL071951,FOX,1951-09-07,0,,HU,20.3,-47.3,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,7,9
AL071951,FOX,1951-09-07,600,,HU,21.1,-49.0,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,7,9
AL071951,FOX,1951-09-07,1200,,HU,22.0,-50.7,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,7,9
AL071951,FOX,1951-09-07,1800,,HU,23.1,-52.4,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,7,9
AL071951,FOX,1951-09-08,0,,HU,24.3,-53.8,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,8,9
AL071951,FOX,1951-09-08,600,,HU,25.5,-55.2,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,8,9
AL071951,FOX,1951-09-08,1200,,HU,27.2,-56.6,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,8,9
AL071951,FOX,1951-09-08,1800,,HU,29.6,-57.9,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,8,9
AL071951,FOX,1951-09-09,0,,HU,32.2,-58.7,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,9,9
AL071951,FOX,1951-09-09,600,,HU,35.1,-59.1,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,9,9
AL071951,FOX,1951-09-09,1200,,HU,37.8,-58.2,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,9,9
AL071951,FOX,1951-09-09,1800,,HU,40.3,-54.6,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,9,9
AL071951,FOX,1951-09-10,0,,EX,42.3,-50.5,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,10,9
AL071951,FOX,1951-09-10,600,,EX,44.5,-43.9,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,10,9
AL071951,FOX,1951-09-10,1200,,EX,47.2,-36.8,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,10,9
AL071951,FOX,1951-09-10,1800,,EX,50.0,-29.8,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,10,9
AL071951,FOX,1951-09-11,0,,EX,53.5,-24.0,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,11,9
AL071951,FOX,1951-09-11,600,,EX,57.5,-21.2,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,11,9
AL081951,GEORGE,1951-09-19,1800,,TD,19.4,-93.2,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,19,3
AL081951,GEORGE,1951-09-20,0,,TS,19.5,-93.4,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,20,3
AL081951,GEORGE,1951-09-20,600,,TS,19.7,-93.7,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,20,3
AL081951,GEORGE,1951-09-20,1200,,TS,20.2,-94.2,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,20,3
AL081951,GEORGE,1951-09-20,1800,,TS,20.8,-95.2,50,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,20,3
AL081951,GEORGE,1951-09-21,0,,TS,21.0,-95.8,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,21,3
AL081951,GEORGE,1951-09-21,600,,TS,21.2,-96.4,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,21,3
AL081951,GEORGE,1951-09-21,1200,,TS,21.5,-97.1,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,21,3
AL081951,GEORGE,1951-09-21,1400,L,TS,21.6,-97.4,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,21,3
AL081951,GEORGE,1951-09-21,1800,,TS,21.8,-97.8,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,21,3
AL081951,GEORGE,1951-09-22,0,,TD,22.3,-98.6,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,22,3
AL091951,HOW,1951-09-29,0,,TD,20.2,-85.8,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,29,12
AL091951,HOW,1951-09-29,600,,TD,21.1,-86.6,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,29,12
AL091951,HOW,1951-09-29,1200,,TD,21.9,-87.2,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,29,12
AL091951,HOW,1951-09-29,1800,,TD,22.7,-87.3,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,29,12
AL091951,HOW,1951-09-30,0,,TD,23.3,-87.3,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,30,12
AL091951,HOW,1951-09-30,600,,TD,23.9,-87.4,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,30,12
AL091951,HOW,1951-09-30,1200,,TD,24.5,-87.5,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,30,12
AL091951,HOW,1951-09-30,1800,,TS,25.0,-87.6,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,9,30,12
AL091951,HOW,1951-10-01,0,,TS,25.5,-87.7,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,1,12
AL091951,HOW,1951-10-01,600,,TS,25.8,-87.6,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,1,12
AL091951,HOW,1951-10-01,1200,,TS,26.1,-86.8,40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,1,12
AL091951,HOW,1951-10-01,1800,,TS,26.3,-86.0,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,1,12
AL091951,HOW,1951-10-02,0,,TS,26.4,-84.8,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,2,12
AL091951,HOW,1951-10-02,600,,TS,26.6,-83.3,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,2,12
AL091951,HOW,1951-10-02,1000,L,TS,26.7,-82.3,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,2,12
AL091951,HOW,1951-10-02,1200,,TS,26.8,-81.7,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,2,12
AL091951,HOW,1951-10-02,1800,,TS,27.6,-80.1,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,2,12
AL091951,HOW,1951-10-03,0,,TS,28.8,-78.7,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,3,12
AL091951,HOW,1951-10-03,600,,HU,30.1,-77.3,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,3,12
AL091951,HOW,1951-10-03,1200,,HU,31.4,-76.5,75,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,3,12
AL091951,HOW,1951-10-03,1800,,HU,32.1,-76.1,80,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,3,12
AL091951,HOW,1951-10-04,0,,HU,32.8,-75.7,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,4,12
AL091951,HOW,1951-10-04,600,,HU,33.6,-75.2,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,4,12
AL091951,HOW,1951-10-04,1200,,HU,34.3,-74.6,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,4,12
AL091951,HOW,1951-10-04,1800,,HU,34.9,-74.0,80,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,4,12
AL091951,HOW,1951-10-05,0,,HU,35.4,-73.4,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,5,12
AL091951,HOW,1951-10-05,600,,HU,36.1,-72.6,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,5,12
AL091951,HOW,1951-10-05,1200,,HU,36.9,-71.6,85,972,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,5,12
AL091951,HOW,1951-10-05,1800,,HU,37.7,-70.4,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,5,12
AL091951,HOW,1951-10-06,0,,HU,38.4,-69.2,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,6,12
AL091951,HOW,1951-10-06,600,,HU,39.1,-67.6,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,6,12
AL091951,HOW,1951-10-06,1200,,EX,39.7,-65.4,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,6,12
AL091951,HOW,1951-10-06,1800,,EX,40.3,-61.2,75,963,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,6,12
AL091951,HOW,1951-10-07,0,,EX,41.2,-56.7,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,7,12
AL091951,HOW,1951-10-07,600,,EX,42.3,-51.0,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,7,12
AL091951,HOW,1951-10-07,1200,,EX,43.5,-45.5,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,7,12
AL091951,HOW,1951-10-07,1800,,EX,44.7,-39.8,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,7,12
AL091951,HOW,1951-10-08,0,,EX,46.4,-34.0,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,8,12
AL091951,HOW,1951-10-08,600,,EX,49.3,-29.3,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,8,12
AL091951,HOW,1951-10-08,1200,,EX,52.3,-26.3,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,8,12
AL091951,HOW,1951-10-08,1800,,EX,56.3,-23.0,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,8,12
AL091951,HOW,1951-10-09,0,,EX,59.3,-21.0,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,9,12
AL091951,HOW,1951-10-09,600,,EX,64.0,-19.5,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,9,12
AL091951,HOW,1951-10-09,1200,,EX,67.0,-17.0,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,9,12
AL091951,HOW,1951-10-09,1800,,EX,70.0,-13.0,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,9,12
AL091951,HOW,1951-10-10,0,,EX,73.0,-8.0,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,10,12
AL091951,HOW,1951-10-10,600,,EX,75.5,-2.0,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,10,12
AL091951,HOW,1951-10-10,1200,,EX,78.0,5.0,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,10,12
AL091951,HOW,1951-10-10,1800,,EX,79.5,14.0,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,10,12
AL091951,HOW,1951-10-11,0,,EX,80.3,24.0,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,11,12
AL091951,HOW,1951-10-11,600,,EX,80.8,35.0,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,11,12
AL091951,HOW,1951-10-11,1200,,EX,81.0,48.0,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,11,12
AL091951,HOW,1951-10-11,1800,,EX,81.0,63.0,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,11,12
AL101951,ITEM,1951-10-12,600,,TD,15.5,-80.2,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,12,5
AL101951,ITEM,1951-10-12,1200,,TD,16.2,-80.6,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,12,5
AL101951,ITEM,1951-10-12,1800,,TD,16.9,-81.1,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,12,5
AL101951,ITEM,1951-10-13,0,,TD,17.4,-81.5,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,13,5
AL101951,ITEM,1951-10-13,600,,TS,17.8,-81.8,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,13,5
AL101951,ITEM,1951-10-13,1200,,TS,18.1,-82.1,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,13,5
AL101951,ITEM,1951-10-13,1800,,TS,18.5,-82.2,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,13,5
AL101951,ITEM,1951-10-14,0,,TS,18.9,-82.2,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,14,5
AL101951,ITEM,1951-10-14,600,,TS,19.5,-82.0,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,14,5
AL101951,ITEM,1951-10-14,1200,,TS,20.1,-81.9,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,14,5
AL101951,ITEM,1951-10-14,1800,,TS,20.5,-81.8,55,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,14,5
AL101951,ITEM,1951-10-15,0,,TS,20.7,-81.8,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,15,5
AL101951,ITEM,1951-10-15,600,,TS,20.8,-81.9,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,15,5
AL101951,ITEM,1951-10-15,1200,,TS,20.9,-81.9,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,15,5
AL101951,ITEM,1951-10-15,1800,,TS,21.1,-81.9,55,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,15,5
AL101951,ITEM,1951-10-16,0,,TS,21.3,-82.0,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,16,5
AL101951,ITEM,1951-10-16,600,,TS,21.5,-82.0,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,16,5
AL101951,ITEM,1951-10-16,1200,,TD,21.7,-82.0,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,16,5
AL101951,ITEM,1951-10-16,1800,,TD,22.0,-82.1,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,16,5
AL101951,ITEM,1951-10-17,0,,TD,22.3,-82.3,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,17,5
AL101951,ITEM,1951-10-17,600,,TD,22.7,-82.5,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,17,5
AL101951,ITEM,1951-10-17,1200,,TD,23.2,-82.7,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,17,5
AL101951,ITEM,1951-10-17,1800,,TD,23.6,-82.9,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,17,5
AL111951,JIG,1951-10-15,600,,TS,27.7,-76.0,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,15,5
AL111951,JIG,1951-10-15,1200,,HU,29.0,-75.5,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,15,5
AL111951,JIG,1951-10-15,1800,,HU,30.3,-74.9,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,15,5
AL111951,JIG,1951-10-16,0,,HU,31.1,-74.4,65,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,16,5
AL111951,JIG,1951-10-16,600,,HU,31.5,-73.9,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,16,5
AL111951,JIG,1951-10-16,1200,,TS,31.7,-73.3,60,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,16,5
AL111951,JIG,1951-10-16,1800,,TS,32.0,-72.6,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,16,5
AL111951,JIG,1951-10-17,0,,TS,32.4,-71.9,55,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,17,5
AL111951,JIG,1951-10-17,600,,TS,32.9,-71.0,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,17,5
AL111951,JIG,1951-10-17,1200,,TS,33.4,-70.2,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,17,5
AL111951,JIG,1951-10-17,1800,,TS,33.6,-69.9,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,17,5
AL111951,JIG,1951-10-18,0,,EX,33.8,-70.3,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,18,5
AL111951,JIG,1951-10-18,600,,EX,33.7,-71.1,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,18,5
AL111951,JIG,1951-10-18,1200,,EX,33.5,-72.0,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,18,5
AL111951,JIG,1951-10-18,1800,,EX,33.2,-72.3,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,18,5
AL111951,JIG,1951-10-19,0,,EX,32.2,-72.6,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,19,5
AL111951,JIG,1951-10-19,600,,EX,31.6,-72.7,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,19,5
AL111951,JIG,1951-10-19,1200,,EX,31.0,-72.1,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,19,5
AL111951,JIG,1951-10-19,1800,,EX,30.4,-71.3,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,19,5
AL111951,JIG,1951-10-20,0,,EX,29.8,-70.7,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,10,20,5
AL121951,UNNAMED,1951-12-03,1200,,EX,39.0,-53.0,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,12,3,9
AL121951,UNNAMED,1951-12-03,1800,,EX,38.8,-50.5,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,12,3,9
AL121951,UNNAMED,1951-12-04,0,,EX,38.6,-48.1,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,12,4,9
AL121951,UNNAMED,1951-12-04,600,,EX,38.3,-45.7,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,12,4,9
AL121951,UNNAMED,1951-12-04,1200,,EX,38.0,-44.5,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,12,4,9
AL121951,UNNAMED,1951-12-04,1800,,EX,37.7,-44.4,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,12,4,9
AL121951,UNNAMED,1951-12-05,0,,EX,37.5,-44.9,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,12,5,9
AL121951,UNNAMED,1951-12-05,600,,EX,37.3,-45.4,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,12,5,9
AL121951,UNNAMED,1951-12-05,1200,,EX,37.0,-46.0,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,12,5,9
AL121951,UNNAMED,1951-12-05,1800,,EX,36.7,-46.8,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,12,5,9
AL121951,UNNAMED,1951-12-06,0,,EX,36.4,-47.7,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951,12,6,9
