ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Date_c,Year,Month,Day,Latitude_c,Longitude_c,Duration,sst,rhum,wspd,slp,cldc
AL132004,LISA,2004-09-26,0,,TS,17.4,-45.8,45,1000,2004-09-26,2004,9,26,17.4,-45.8,14,28.593638139793203,81.44678708643134,81.44678708643134,1007.0183612351027,4.464258227553493
AL132004,LISA,2004-09-26,600,,TS,18.0,-45.9,50,997,2004-09-26,2004,9,26,18.0,-45.9,14,27.841928493271723,83.66137856141113,83.66137856141113,1011.0883730992439,4.404765052858171
AL132004,LISA,2004-09-26,1200,,TS,18.7,-46.0,55,994,2004-09-26,2004,9,26,18.7,-46.0,14,27.79301237514929,83.72987583588306,83.72987583588306,1011.1149753673727,4.423983423275131
AL132004,LISA,2004-09-26,1800,,TS,19.2,-46.0,50,997,2004-09-26,2004,9,26,19.2,-46.0,14,27.7894193676962,83.73492611178055,83.73492611178055,1011.1169140048356,4.425368640725752
AL132004,LISA,2004-09-27,0,,TS,19.6,-46.0,45,1000,2004-09-27,2004,9,27,19.6,-46.0,14,27.81495416709805,83.69921120161186,83.69921120161186,1011.1029972360773,4.415280333584413
AL132004,LISA,2004-09-27,600,,TS,20.0,-46.1,45,1000,2004-09-27,2004,9,27,20.0,-46.1,14,28.430785771297728,85.05003739131105,85.05003739131105,1012.7820093163292,4.318260686174543
AL132004,LISA,2004-09-27,1200,,TS,20.6,-46.2,45,1000,2004-09-27,2004,9,27,20.6,-46.2,14,28.430757802617222,85.12404504683839,85.12404504683839,1012.8360739040056,4.329118681165575
AL132004,LISA,2004-09-27,1800,,TS,21.3,-46.2,40,1002,2004-09-27,2004,9,27,21.3,-46.2,14,28.43084698111685,85.13166506828449,85.13166506828449,1012.8422132374143,4.330081104558314
AL132004,LISA,2004-09-28,0,,TS,22.0,-46.4,40,1002,2004-09-28,2004,9,28,22.0,-46.4,14,27.54623560248372,83.99133814767798,83.99133814767798,1013.5751770126242,3.9749813084573646
AL132004,LISA,2004-09-28,600,,TS,23.0,-46.5,40,1002,2004-09-28,2004,9,28,23.0,-46.5,14,27.52378635993741,84.00355427197889,84.00355427197889,1013.6366309609992,3.966324237859123
AL132004,LISA,2004-09-28,1200,,TS,24.3,-46.5,45,1000,2004-09-28,2004,9,28,24.3,-46.5,14,27.1352022457057,84.84301415398147,84.84301415398147,1011.9110996012698,4.466681341644933
AL132004,LISA,2004-09-28,1800,,TS,25.4,-46.5,55,994,2004-09-28,2004,9,28,25.4,-46.5,14,27.121750545255885,84.86555561739566,84.86555561739566,1011.9003081559425,4.468644194027312
AL132004,LISA,2004-09-29,0,,TS,26.4,-46.4,60,990,2004-09-29,2004,9,29,26.4,-46.4,14,27.933737087762246,83.77031342802469,83.77031342802469,1012.7649870436253,4.09584074747819
AL132004,LISA,2004-09-29,600,,TS,27.5,-46.2,60,990,2004-09-29,2004,9,29,27.5,-46.2,14,27.93659754182739,83.79515443337564,83.79515443337564,1012.7558540143705,4.0852757248932505
AL132004,LISA,2004-09-29,1200,,TS,28.9,-45.8,60,990,2004-09-29,2004,9,29,28.9,-45.8,14,28.38193485311574,83.0463273950411,83.0463273950411,1013.431536035172,4.680482828050181
AL132004,LISA,2004-09-29,1800,,TS,30.1,-45.8,60,990,2004-09-29,2004,9,29,30.1,-45.8,14,27.965540085043397,81.90722477362534,81.90722477362534,1013.472901090057,4.711475780384597
AL132004,LISA,2004-09-30,0,,TS,31.1,-46.1,60,990,2004-09-30,2004,9,30,31.1,-46.1,14,27.97722543936713,81.95584197361286,81.95584197361286,1013.4462974455596,4.710240462342456
AL132004,LISA,2004-09-30,600,,TS,32.0,-46.7,55,994,2004-09-30,2004,9,30,32.0,-46.7,14,27.10544051905254,77.44130023694771,77.44130023694771,1015.6802877296185,4.811553683139727
AL132004,LISA,2004-09-30,1200,,TS,32.4,-47.3,50,997,2004-09-30,2004,9,30,32.4,-47.3,14,27.28433515078905,79.1153488609263,79.1153488609263,1015.9191904921956,5.727657162954612
AL132004,LISA,2004-09-30,1800,,TS,33.1,-47.8,45,1000,2004-09-30,2004,9,30,33.1,-47.8,14,27.277468198267304,79.12084253786206,79.12084253786206,1015.9125101308083,5.724438989989171
AL132004,LISA,2004-10-01,0,,TS,34.1,-47.8,50,997,2004-10-01,2004,10,1,34.1,-47.8,14,21.66134055797272,74.22223605884224,74.22223605884224,1021.5002176367761,4.003249361190987
AL132004,LISA,2004-10-01,600,,TS,35.1,-47.6,55,994,2004-10-01,2004,10,1,35.1,-47.6,14,21.620904146341335,74.45634532951699,74.45634532951699,1021.8709405285992,3.8557669524576
AL132004,LISA,2004-10-01,1200,,TS,36.3,-47.0,60,990,2004-10-01,2004,10,1,36.3,-47.0,14,18.690089264627364,71.03034737848579,71.03034737848579,1018.8599461496952,5.7647901600060845
AL132004,LISA,2004-10-01,1800,,TS,37.7,-45.8,60,990,2004-10-01,2004,10,1,37.7,-45.8,14,21.559911902784297,73.53600992484695,73.53600992484695,1019.2312741537351,4.846530728095984
AL132004,LISA,2004-10-02,0,,TS,38.9,-43.8,60,990,2004-10-02,2004,10,2,38.9,-43.8,14,19.6704541198705,60.98836252402479,60.98836252402479,1018.0711675813568,4.9767721813364165
AL132004,LISA,2004-10-02,600,,HU,40.3,-41.6,65,987,2004-10-02,2004,10,2,40.3,-41.6,14,19.002035397553282,64.17108584433825,64.17108584433825,1020.5651055726154,5.4982326532805095
AL132004,LISA,2004-10-02,1200,,HU,41.6,-39.1,65,987,2004-10-02,2004,10,2,41.6,-39.1,14,17.801693527067734,71.30145401388138,71.30145401388138,1018.1638705806213,5.28772552019522
